,Angle,Speed,Start Time,Stop Time,Time
45,106,90,1568241263.20427,1568241278.15743,1568241236.14909
46,104,90,1568241263.20427,1568241278.15743,1568241236.157036
47,102,90,1568241263.20427,1568241278.15743,1568241236.169607
48,101,90,1568241263.20427,1568241278.15743,1568241236.184618
49,100,90,1568241263.20427,1568241278.15743,1568241236.199844
50,99,90,1568241263.20427,1568241278.15743,1568241236.215631
51,98,90,1568241263.20427,1568241278.15743,1568241236.255957
52,95,90,1568241263.20427,1568241278.15743,1568241236.262379
53,97,90,1568241263.20427,1568241278.15743,1568241236.266396
54,94,90,1568241263.20427,1568241278.15743,1568241236.284091
55,93,90,1568241263.20427,1568241278.15743,1568241236.294559
56,92,90,1568241263.20427,1568241278.15743,1568241236.308899
57,91,90,1568241263.20427,1568241278.15743,1568241236.367118
58,90,90,1568241263.20427,1568241278.15743,1568241236.371009
59,89,90,1568241263.20427,1568241278.15743,1568241236.378381
60,88,90,1568241263.20427,1568241278.15743,1568241236.402586
61,87,90,1568241263.20427,1568241278.15743,1568241236.423552
62,86,90,1568241263.20427,1568241278.15743,1568241236.46511
63,85,90,1568241263.20427,1568241278.15743,1568241236.47479
64,83,90,1568241263.20427,1568241278.15743,1568241236.49349
65,82,90,1568241263.20427,1568241278.15743,1568241236.511692
66,80,90,1568241263.20427,1568241278.15743,1568241236.523512
67,78,90,1568241263.20427,1568241278.15743,1568241236.60984
68,76,90,1568241263.20427,1568241278.15743,1568241236.613736
69,75,90,1568241263.20427,1568241278.15743,1568241236.621393
70,74,90,1568241263.20427,1568241278.15743,1568241236.62837
71,72,90,1568241263.20427,1568241278.15743,1568241236.634853
72,71,90,1568241263.20427,1568241278.15743,1568241236.661662
73,69,90,1568241263.20427,1568241278.15743,1568241236.667177
74,67,90,1568241263.20427,1568241278.15743,1568241236.682829
75,66,90,1568241263.20427,1568241278.15743,1568241236.69194
76,64,90,1568241263.20427,1568241278.15743,1568241236.707646
77,63,90,1568241263.20427,1568241278.15743,1568241236.726141
78,62,90,1568241263.20427,1568241278.15743,1568241236.766922
79,61,90,1568241263.20427,1568241278.15743,1568241236.779621
80,62,90,1568241263.20427,1568241278.15743,1568241236.996464
81,63,90,1568241263.20427,1568241278.15743,1568241237.083077
82,64,90,1568241263.20427,1568241278.15743,1568241237.193215
83,65,90,1568241263.20427,1568241278.15743,1568241237.214038
84,68,90,1568241263.20427,1568241278.15743,1568241237.269453
85,76,90,1568241263.20427,1568241278.15743,1568241237.275796
86,82,90,1568241263.20427,1568241278.15743,1568241237.281296
87,86,90,1568241263.20427,1568241278.15743,1568241237.298841
88,90,90,1568241263.20427,1568241278.15743,1568241237.311255
89,95,90,1568241263.20427,1568241278.15743,1568241237.324019
90,97,90,1568241263.20427,1568241278.15743,1568241237.343971
91,100,90,1568241263.20427,1568241278.15743,1568241237.371538
92,103,90,1568241263.20427,1568241278.15743,1568241237.376954
93,107,90,1568241263.20427,1568241278.15743,1568241237.404667
94,109,90,1568241263.20427,1568241278.15743,1568241237.410244
95,110,90,1568241263.20427,1568241278.15743,1568241237.431165
96,112,90,1568241263.20427,1568241278.15743,1568241237.445101
97,114,90,1568241263.20427,1568241278.15743,1568241237.475648
98,115,90,1568241263.20427,1568241278.15743,1568241237.47953
99,117,90,1568241263.20427,1568241278.15743,1568241237.498516
100,118,90,1568241263.20427,1568241278.15743,1568241237.512137
101,119,90,1568241263.20427,1568241278.15743,1568241237.532174
102,121,90,1568241263.20427,1568241278.15743,1568241237.543497
103,122,90,1568241263.20427,1568241278.15743,1568241237.580986
104,124,90,1568241263.20427,1568241278.15743,1568241237.58593
105,126,90,1568241263.20427,1568241278.15743,1568241237.594413
106,128,90,1568241263.20427,1568241278.15743,1568241237.616738
107,130,90,1568241263.20427,1568241278.15743,1568241237.625347
108,131,90,1568241263.20427,1568241278.15743,1568241237.645032
109,133,90,1568241263.20427,1568241278.15743,1568241237.687447
110,135,90,1568241263.20427,1568241278.15743,1568241237.695289
111,136,90,1568241263.20427,1568241278.15743,1568241237.700293
112,138,90,1568241263.20427,1568241278.15743,1568241237.715746
113,139,90,1568241263.20427,1568241278.15743,1568241237.729252
114,140,90,1568241263.20427,1568241278.15743,1568241237.782271
115,141,90,1568241263.20427,1568241278.15743,1568241237.788571
116,142,90,1568241263.20427,1568241278.15743,1568241237.828099
117,143,90,1568241263.20427,1568241278.15743,1568241237.991569
118,142,90,1568241263.20427,1568241278.15743,1568241238.003865
119,141,90,1568241263.20427,1568241278.15743,1568241238.029053
120,140,90,1568241263.20427,1568241278.15743,1568241238.043571
121,137,90,1568241263.20427,1568241278.15743,1568241238.059995
122,133,90,1568241263.20427,1568241278.15743,1568241238.096222
123,128,90,1568241263.20427,1568241278.15743,1568241238.101617
124,124,90,1568241263.20427,1568241278.15743,1568241238.129339
125,120,90,1568241263.20427,1568241278.15743,1568241238.13479
126,118,90,1568241263.20427,1568241278.15743,1568241238.14145
127,115,90,1568241263.20427,1568241278.15743,1568241238.161061
128,112,90,1568241263.20427,1568241278.15743,1568241238.204036
129,110,90,1568241263.20427,1568241278.15743,1568241238.207852
130,106,90,1568241263.20427,1568241278.15743,1568241238.21509
131,102,90,1568241263.20427,1568241278.15743,1568241238.233011
132,99,90,1568241263.20427,1568241278.15743,1568241238.238563
133,97,90,1568241263.20427,1568241278.15743,1568241238.244449
134,95,90,1568241263.20427,1568241278.15743,1568241238.259764
135,93,90,1568241263.20427,1568241278.15743,1568241238.290485
136,91,90,1568241263.20427,1568241278.15743,1568241238.297172
137,88,90,1568241263.20427,1568241278.15743,1568241238.314507
138,85,90,1568241263.20427,1568241278.15743,1568241238.326895
139,83,90,1568241263.20427,1568241278.15743,1568241238.343159
140,82,90,1568241263.20427,1568241278.15743,1568241238.363018
141,81,90,1568241263.20427,1568241278.15743,1568241238.393282
142,80,90,1568241263.20427,1568241278.15743,1568241238.39918
143,78,90,1568241263.20427,1568241278.15743,1568241238.415658
144,76,90,1568241263.20427,1568241278.15743,1568241238.429583
145,74,90,1568241263.20427,1568241278.15743,1568241238.44313
146,73,90,1568241263.20427,1568241278.15743,1568241238.461045
147,71,90,1568241263.20427,1568241278.15743,1568241238.497202
148,70,90,1568241263.20427,1568241278.15743,1568241238.500901
149,68,90,1568241263.20427,1568241278.15743,1568241238.515706
150,66,90,1568241263.20427,1568241278.15743,1568241238.527198
151,65,90,1568241263.20427,1568241278.15743,1568241238.545989
152,63,90,1568241263.20427,1568241278.15743,1568241238.56423
153,62,90,1568241263.20427,1568241278.15743,1568241238.611427
154,61,90,1568241263.20427,1568241278.15743,1568241238.616967
155,60,90,1568241263.20427,1568241278.15743,1568241238.669525
156,61,90,1568241263.20427,1568241278.15743,1568241238.747054
157,62,90,1568241263.20427,1568241278.15743,1568241238.814155
158,63,90,1568241263.20427,1568241278.15743,1568241238.844073
159,64,90,1568241263.20427,1568241278.15743,1568241238.981212
160,66,90,1568241263.20427,1568241278.15743,1568241239.026817
161,68,90,1568241263.20427,1568241278.15743,1568241239.032077
162,72,90,1568241263.20427,1568241278.15743,1568241239.046726
163,76,90,1568241263.20427,1568241278.15743,1568241239.06089
164,79,90,1568241263.20427,1568241278.15743,1568241240.158284
165,81,90,1568241263.20427,1568241278.15743,1568241240.164175
166,87,90,1568241263.20427,1568241278.15743,1568241240.169647
167,91,90,1568241263.20427,1568241278.15743,1568241240.175289
168,94,90,1568241263.20427,1568241278.15743,1568241240.181556
169,97,90,1568241263.20427,1568241278.15743,1568241240.192649
170,101,90,1568241263.20427,1568241278.15743,1568241240.210958
171,105,90,1568241263.20427,1568241278.15743,1568241240.21615
172,108,90,1568241263.20427,1568241278.15743,1568241240.245001
173,113,90,1568241263.20427,1568241278.15743,1568241240.251416
174,116,90,1568241263.20427,1568241278.15743,1568241240.256832
175,118,90,1568241263.20427,1568241278.15743,1568241240.263315
176,111,90,1568241263.20427,1568241278.15743,1568241240.267105
177,120,90,1568241263.20427,1568241278.15743,1568241240.274441
178,122,90,1568241263.20427,1568241278.15743,1568241240.279651
179,124,90,1568241263.20427,1568241278.15743,1568241240.286159
180,125,90,1568241263.20427,1568241278.15743,1568241240.29265
181,126,90,1568241263.20427,1568241278.15743,1568241240.298132
182,127,90,1568241263.20427,1568241278.15743,1568241240.312611
183,128,90,1568241263.20427,1568241278.15743,1568241240.317805
184,130,90,1568241263.20427,1568241278.15743,1568241240.335813
185,131,90,1568241263.20427,1568241278.15743,1568241240.342017
186,132,90,1568241263.20427,1568241278.15743,1568241240.344705
187,133,90,1568241263.20427,1568241278.15743,1568241240.350755
188,134,90,1568241263.20427,1568241278.15743,1568241240.360168
189,135,90,1568241263.20427,1568241278.15743,1568241240.366695
190,136,90,1568241263.20427,1568241278.15743,1568241240.372793
191,137,90,1568241263.20427,1568241278.15743,1568241240.379844
192,138,90,1568241263.20427,1568241278.15743,1568241240.386179
193,139,90,1568241263.20427,1568241278.15743,1568241240.392671
194,140,90,1568241263.20427,1568241278.15743,1568241240.398377
195,141,90,1568241263.20427,1568241278.15743,1568241240.405059
196,142,90,1568241263.20427,1568241278.15743,1568241240.410575
197,143,90,1568241263.20427,1568241278.15743,1568241240.416889
198,142,90,1568241263.20427,1568241278.15743,1568241240.441277
199,141,90,1568241263.20427,1568241278.15743,1568241240.447257
200,139,90,1568241263.20427,1568241278.15743,1568241240.452582
201,138,90,1568241263.20427,1568241278.15743,1568241240.458577
202,137,90,1568241263.20427,1568241278.15743,1568241240.464682
203,135,90,1568241263.20427,1568241278.15743,1568241240.469191
204,133,90,1568241263.20427,1568241278.15743,1568241240.478316
205,130,90,1568241263.20427,1568241278.15743,1568241240.487603
206,127,90,1568241263.20427,1568241278.15743,1568241240.514118
207,120,90,1568241263.20427,1568241278.15743,1568241240.518803
208,117,90,1568241263.20427,1568241278.15743,1568241240.52502
209,113,90,1568241263.20427,1568241278.15743,1568241240.534995
210,112,90,1568241263.20427,1568241278.15743,1568241240.54053
211,123,90,1568241263.20427,1568241278.15743,1568241240.545021
212,111,90,1568241263.20427,1568241278.15743,1568241240.567267
213,110,90,1568241263.20427,1568241278.15743,1568241240.572675
214,109,90,1568241263.20427,1568241278.15743,1568241240.686213
215,108,90,1568241263.20427,1568241278.15743,1568241240.780524
216,106,90,1568241263.20427,1568241278.15743,1568241240.78638
217,107,90,1568241263.20427,1568241278.15743,1568241240.790243
218,105,90,1568241263.20427,1568241278.15743,1568241240.806563
219,104,90,1568241263.20427,1568241278.15743,1568241240.816921
220,105,90,1568241263.20427,1568241278.15743,1568241240.992088
221,104,90,1568241263.20427,1568241278.15743,1568241241.067292
222,103,90,1568241263.20427,1568241278.15743,1568241241.103182
223,99,90,1568241263.20427,1568241278.15743,1568241241.118103
224,91,90,1568241263.20427,1568241278.15743,1568241241.132602
225,79,90,1568241263.20427,1568241278.15743,1568241241.185968
226,75,90,1568241263.20427,1568241278.15743,1568241241.191537
227,83,90,1568241263.20427,1568241278.15743,1568241241.196891
228,72,90,1568241263.20427,1568241278.15743,1568241241.203753
229,70,90,1568241263.20427,1568241278.15743,1568241241.222581
230,68,90,1568241263.20427,1568241278.15743,1568241241.230636
231,66,90,1568241263.20427,1568241278.15743,1568241241.277826
232,64,90,1568241263.20427,1568241278.15743,1568241241.28374
233,65,90,1568241263.20427,1568241278.15743,1568241241.287689
234,63,90,1568241263.20427,1568241278.15743,1568241241.30458
235,64,90,1568241263.20427,1568241278.15743,1568241241.467932
236,65,90,1568241263.20427,1568241278.15743,1568241241.534859
237,66,90,1568241263.20427,1568241278.15743,1568241241.589491
238,69,90,1568241263.20427,1568241278.15743,1568241241.601924
239,75,90,1568241263.20427,1568241278.15743,1568241241.61042
240,82,90,1568241263.20427,1568241278.15743,1568241241.621448
241,89,90,1568241263.20427,1568241278.15743,1568241241.636677
242,100,90,1568241263.20427,1568241278.15743,1568241241.684374
243,103,90,1568241263.20427,1568241278.15743,1568241241.690511
244,113,90,1568241263.20427,1568241278.15743,1568241241.696177
245,116,90,1568241263.20427,1568241278.15743,1568241241.702931
246,123,90,1568241263.20427,1568241278.15743,1568241241.720584
247,134,90,1568241263.20427,1568241278.15743,1568241241.743038
248,136,90,1568241263.20427,1568241278.15743,1568241241.790298
249,140,90,1568241263.20427,1568241278.15743,1568241241.796766
250,138,90,1568241263.20427,1568241278.15743,1568241241.802468
251,141,90,1568241263.20427,1568241278.15743,1568241241.806642
252,142,90,1568241263.20427,1568241278.15743,1568241241.817788
253,141,90,1568241263.20427,1568241278.15743,1568241241.933612
254,140,90,1568241263.20427,1568241278.15743,1568241241.949455
255,138,90,1568241263.20427,1568241278.15743,1568241241.980771
256,135,90,1568241263.20427,1568241278.15743,1568241241.98643
257,125,90,1568241263.20427,1568241278.15743,1568241242.000548
258,115,90,1568241263.20427,1568241278.15743,1568241242.016515
259,104,90,1568241263.20427,1568241278.15743,1568241242.032135
260,95,90,1568241263.20427,1568241278.15743,1568241242.052091
261,87,90,1568241263.20427,1568241278.15743,1568241243.149944
262,80,90,1568241263.20427,1568241278.15743,1568241243.15376
263,74,90,1568241263.20427,1568241278.15743,1568241243.160507
264,68,90,1568241263.20427,1568241278.15743,1568241243.229317
265,65,90,1568241263.20427,1568241278.15743,1568241243.234949
266,62,90,1568241263.20427,1568241278.15743,1568241243.241591
267,61,90,1568241263.20427,1568241278.15743,1568241243.247947
268,60,90,1568241263.20427,1568241278.15743,1568241243.253673
269,59,90,1568241263.20427,1568241278.15743,1568241243.260691
270,60,90,1568241263.20427,1568241278.15743,1568241243.266716
271,61,90,1568241263.20427,1568241278.15743,1568241243.274143
272,62,90,1568241263.20427,1568241278.15743,1568241243.279966
273,61,90,1568241263.20427,1568241278.15743,1568241243.326619
274,60,90,1568241263.20427,1568241278.15743,1568241243.33302
275,59,90,1568241263.20427,1568241278.15743,1568241243.338123
276,57,90,1568241263.20427,1568241278.15743,1568241243.345018
277,58,90,1568241263.20427,1568241278.15743,1568241243.351101
278,56,90,1568241263.20427,1568241278.15743,1568241243.359353
279,55,90,1568241263.20427,1568241278.15743,1568241243.364623
280,54,90,1568241263.20427,1568241278.15743,1568241243.371993
281,53,90,1568241263.20427,1568241278.15743,1568241243.377983
282,54,90,1568241263.20427,1568241278.15743,1568241243.383748
283,58,90,1568241263.20427,1568241278.15743,1568241243.391483
284,65,90,1568241263.20427,1568241278.15743,1568241243.397501
285,74,90,1568241263.20427,1568241278.15743,1568241243.430052
286,85,90,1568241263.20427,1568241278.15743,1568241243.456806
287,88,90,1568241263.20427,1568241278.15743,1568241243.459828
288,97,90,1568241263.20427,1568241278.15743,1568241243.464945
289,100,90,1568241263.20427,1568241278.15743,1568241243.47588
290,106,90,1568241263.20427,1568241278.15743,1568241243.481225
291,112,90,1568241263.20427,1568241278.15743,1568241243.487606
292,117,90,1568241263.20427,1568241278.15743,1568241243.508617
293,121,90,1568241263.20427,1568241278.15743,1568241243.514153
294,123,90,1568241263.20427,1568241278.15743,1568241243.521646
295,126,90,1568241263.20427,1568241278.15743,1568241243.525802
296,129,90,1568241263.20427,1568241278.15743,1568241243.532768
297,132,90,1568241263.20427,1568241278.15743,1568241243.538824
298,134,90,1568241263.20427,1568241278.15743,1568241243.546433
299,139,90,1568241263.20427,1568241278.15743,1568241243.552517
300,141,90,1568241263.20427,1568241278.15743,1568241243.559456
301,142,90,1568241263.20427,1568241278.15743,1568241243.565763
302,143,90,1568241263.20427,1568241278.15743,1568241243.572172
303,142,90,1568241263.20427,1568241278.15743,1568241243.849636
304,141,90,1568241263.20427,1568241278.15743,1568241243.855114
305,136,90,1568241263.20427,1568241278.15743,1568241243.86862
306,127,90,1568241263.20427,1568241278.15743,1568241243.886147
307,118,90,1568241263.20427,1568241278.15743,1568241243.934496
308,110,90,1568241263.20427,1568241278.15743,1568241243.939203
309,103,90,1568241263.20427,1568241278.15743,1568241243.946367
310,96,90,1568241263.20427,1568241278.15743,1568241243.960587
311,91,90,1568241263.20427,1568241278.15743,1568241243.969731
312,84,90,1568241263.20427,1568241278.15743,1568241243.982844
313,76,90,1568241263.20427,1568241278.15743,1568241244.059516
314,70,90,1568241263.20427,1568241278.15743,1568241244.071037
315,66,90,1568241263.20427,1568241278.15743,1568241244.074903
316,64,90,1568241263.20427,1568241278.15743,1568241244.07858
317,62,90,1568241263.20427,1568241278.15743,1568241244.085918
318,60,90,1568241263.20427,1568241278.15743,1568241244.19689
319,59,90,1568241263.20427,1568241278.15743,1568241244.200762
320,58,90,1568241263.20427,1568241278.15743,1568241244.207424
321,57,90,1568241263.20427,1568241278.15743,1568241244.213141
322,56,90,1568241263.20427,1568241278.15743,1568241244.220568
323,55,90,1568241263.20427,1568241278.15743,1568241244.226335
324,56,90,1568241263.20427,1568241278.15743,1568241244.248248
325,55,90,1568241263.20427,1568241278.15743,1568241244.335349
326,56,90,1568241263.20427,1568241278.15743,1568241244.706144
327,63,90,1568241263.20427,1568241278.15743,1568241244.754796
328,73,90,1568241263.20427,1568241278.15743,1568241244.758666
329,70,90,1568241263.20427,1568241278.15743,1568241244.762301
330,78,90,1568241263.20427,1568241278.15743,1568241244.771827
331,82,90,1568241263.20427,1568241278.15743,1568241244.787015
332,85,90,1568241263.20427,1568241278.15743,1568241244.800003
333,89,90,1568241263.20427,1568241278.15743,1568241244.821762
334,93,90,1568241263.20427,1568241278.15743,1568241244.853605
335,97,90,1568241263.20427,1568241278.15743,1568241244.860017
336,101,90,1568241263.20427,1568241278.15743,1568241244.874526
337,105,90,1568241263.20427,1568241278.15743,1568241244.886531
338,109,90,1568241263.20427,1568241278.15743,1568241244.902112
339,112,90,1568241263.20427,1568241278.15743,1568241244.953485
340,116,90,1568241263.20427,1568241278.15743,1568241244.960369
341,120,90,1568241263.20427,1568241278.15743,1568241244.966343
342,123,90,1568241263.20427,1568241278.15743,1568241244.976589
343,125,90,1568241263.20427,1568241278.15743,1568241244.985734
344,127,90,1568241263.20427,1568241278.15743,1568241245.002107
345,129,90,1568241263.20427,1568241278.15743,1568241245.020271
346,130,90,1568241263.20427,1568241278.15743,1568241245.086278
347,131,90,1568241263.20427,1568241278.15743,1568241245.09028
348,132,90,1568241263.20427,1568241278.15743,1568241245.09795
349,133,90,1568241263.20427,1568241278.15743,1568241245.105112
350,134,90,1568241263.20427,1568241278.15743,1568241245.123982
351,135,90,1568241263.20427,1568241278.15743,1568241245.20122
352,134,90,1568241263.20427,1568241278.15743,1568241245.684585
353,135,90,1568241263.20427,1568241278.15743,1568241245.869747
354,136,90,1568241263.20427,1568241278.15743,1568241248.573137
355,138,90,1568241263.20427,1568241278.15743,1568241248.599491
356,139,90,1568241263.20427,1568241278.15743,1568241248.640707
357,140,90,1568241263.20427,1568241278.15743,1568241248.646416
358,141,90,1568241263.20427,1568241278.15743,1568241248.659576
359,142,90,1568241263.20427,1568241278.15743,1568241248.689402
360,141,90,1568241263.20427,1568241278.15743,1568241248.760509
361,136,90,1568241263.20427,1568241278.15743,1568241248.764518
362,126,90,1568241263.20427,1568241278.15743,1568241248.771765
363,114,90,1568241263.20427,1568241278.15743,1568241248.778318
364,106,90,1568241263.20427,1568241278.15743,1568241248.79932
365,101,90,1568241263.20427,1568241278.15743,1568241248.80467
366,95,90,1568241263.20427,1568241278.15743,1568241248.842383
367,94,90,1568241263.20427,1568241278.15743,1568241248.848127
368,91,90,1568241263.20427,1568241278.15743,1568241248.856409
369,87,90,1568241263.20427,1568241278.15743,1568241248.885628
370,81,90,1568241263.20427,1568241278.15743,1568241248.891041
371,80,90,1568241263.20427,1568241278.15743,1568241248.908602
372,76,90,1568241263.20427,1568241278.15743,1568241248.944338
373,74,90,1568241263.20427,1568241278.15743,1568241248.949727
374,71,90,1568241263.20427,1568241278.15743,1568241248.956299
375,68,90,1568241263.20427,1568241278.15743,1568241248.97559
376,65,90,1568241263.20427,1568241278.15743,1568241248.989228
377,64,90,1568241263.20427,1568241278.15743,1568241249.006227
378,63,90,1568241263.20427,1568241278.15743,1568241249.069544
379,64,90,1568241263.20427,1568241278.15743,1568241249.214058
380,65,90,1568241263.20427,1568241278.15743,1568241249.273973
381,66,90,1568241263.20427,1568241278.15743,1568241249.279404
382,67,90,1568241263.20427,1568241278.15743,1568241249.29411
383,69,90,1568241263.20427,1568241278.15743,1568241249.308718
384,74,90,1568241263.20427,1568241278.15743,1568241249.322198
385,79,90,1568241263.20427,1568241278.15743,1568241249.399798
386,88,90,1568241263.20427,1568241278.15743,1568241249.403542
387,84,90,1568241263.20427,1568241278.15743,1568241249.407457
388,93,90,1568241263.20427,1568241278.15743,1568241249.411389
389,97,90,1568241263.20427,1568241278.15743,1568241249.419162
390,101,90,1568241263.20427,1568241278.15743,1568241249.428327
391,107,90,1568241263.20427,1568241278.15743,1568241249.47882
392,109,90,1568241263.20427,1568241278.15743,1568241249.482987
393,117,90,1568241263.20427,1568241278.15743,1568241249.491133
394,113,90,1568241263.20427,1568241278.15743,1568241249.49505
395,121,90,1568241263.20427,1568241278.15743,1568241249.51486
396,124,90,1568241263.20427,1568241278.15743,1568241249.526996
397,126,90,1568241263.20427,1568241278.15743,1568241249.552978
398,129,90,1568241263.20427,1568241278.15743,1568241249.558806
399,133,90,1568241263.20427,1568241278.15743,1568241249.579252
400,134,90,1568241263.20427,1568241278.15743,1568241249.619683
401,136,90,1568241263.20427,1568241278.15743,1568241249.624718
402,138,90,1568241263.20427,1568241278.15743,1568241249.631493
403,141,90,1568241263.20427,1568241278.15743,1568241249.680661
404,142,90,1568241263.20427,1568241278.15743,1568241249.686255
405,145,90,1568241263.20427,1568241278.15743,1568241249.693726
406,143,90,1568241263.20427,1568241278.15743,1568241249.698271
407,146,90,1568241263.20427,1568241278.15743,1568241249.71288
408,147,90,1568241263.20427,1568241278.15743,1568241249.723
409,148,90,1568241263.20427,1568241278.15743,1568241249.794163
410,149,90,1568241263.20427,1568241278.15743,1568241249.79921
411,148,90,1568241263.20427,1568241278.15743,1568241249.91114
412,147,90,1568241263.20427,1568241278.15743,1568241249.928913
413,145,90,1568241263.20427,1568241278.15743,1568241249.982209
414,140,90,1568241263.20427,1568241278.15743,1568241249.988
415,133,90,1568241263.20427,1568241278.15743,1568241249.994126
416,126,90,1568241263.20427,1568241278.15743,1568241250.000092
417,120,90,1568241263.20427,1568241278.15743,1568241250.010517
418,116,90,1568241263.20427,1568241278.15743,1568241250.023651
419,111,90,1568241263.20427,1568241278.15743,1568241250.040213
420,105,90,1568241263.20427,1568241278.15743,1568241250.072352
421,97,90,1568241263.20427,1568241278.15743,1568241250.078184
422,91,90,1568241263.20427,1568241278.15743,1568241250.094232
423,86,90,1568241263.20427,1568241278.15743,1568241250.108674
424,84,90,1568241263.20427,1568241278.15743,1568241250.124438
425,81,90,1568241263.20427,1568241278.15743,1568241250.139654
426,77,90,1568241263.20427,1568241278.15743,1568241250.195745
427,70,90,1568241263.20427,1568241278.15743,1568241250.199758
428,65,90,1568241263.20427,1568241278.15743,1568241250.207297
429,62,90,1568241263.20427,1568241278.15743,1568241250.212162
430,61,90,1568241263.20427,1568241278.15743,1568241250.244265
431,60,90,1568241263.20427,1568241278.15743,1568241250.277605
432,59,90,1568241263.20427,1568241278.15743,1568241250.293652
433,58,90,1568241263.20427,1568241278.15743,1568241250.308529
434,57,90,1568241263.20427,1568241278.15743,1568241250.384421
435,58,90,1568241263.20427,1568241278.15743,1568241250.390172
436,59,90,1568241263.20427,1568241278.15743,1568241250.417134
437,60,90,1568241263.20427,1568241278.15743,1568241250.608391
438,61,90,1568241263.20427,1568241278.15743,1568241250.613819
439,66,90,1568241263.20427,1568241278.15743,1568241250.620405
440,72,90,1568241263.20427,1568241278.15743,1568241250.625629
441,78,90,1568241263.20427,1568241278.15743,1568241250.630064
442,83,90,1568241263.20427,1568241278.15743,1568241250.74366
443,87,90,1568241263.20427,1568241278.15743,1568241250.747584
444,91,90,1568241263.20427,1568241278.15743,1568241250.755681
445,96,90,1568241263.20427,1568241278.15743,1568241250.760463
446,100,90,1568241263.20427,1568241278.15743,1568241250.863579
447,105,90,1568241263.20427,1568241278.15743,1568241250.88401
448,111,90,1568241263.20427,1568241278.15743,1568241250.892226
449,115,90,1568241263.20427,1568241278.15743,1568241250.898871
450,118,90,1568241263.20427,1568241278.15743,1568241251.006555
451,120,90,1568241263.20427,1568241278.15743,1568241251.013223
452,124,90,1568241263.20427,1568241278.15743,1568241251.020175
453,127,90,1568241263.20427,1568241278.15743,1568241251.025857
454,131,90,1568241263.20427,1568241278.15743,1568241251.421885
455,130,90,1568241263.20427,1568241278.15743,1568241251.425525
456,132,90,1568241263.20427,1568241278.15743,1568241251.56487
457,132,90,1568241263.20427,1568241278.15743,1568241251.730294
458,131,90,1568241263.20427,1568241278.15743,1568241251.739345
459,128,90,1568241263.20427,1568241278.15743,1568241251.751985
460,133,90,1568241263.20427,1568241278.15743,1568241251.93011
461,127,90,1568241263.20427,1568241278.15743,1568241251.942124
462,123,90,1568241263.20427,1568241278.15743,1568241251.953501
463,117,90,1568241263.20427,1568241278.15743,1568241251.963808
464,111,90,1568241263.20427,1568241278.15743,1568241252.092539
